customer_id,signup_date,segment,acquisition_channel,initial_plan,initial_mrr,churn_date,upgraded_plan,final_mrr,cac
3005,2024-03-01,SMB,Referral,Starter,29,2024-08-01,,0,95.98
3006,2024-09-01,Mid-Market,Organic,Growth,99,,,99,56.27
3007,2023-10-01,SMB,Referral,Starter,29,,Growth,99,80.73
3008,2023-03-01,Mid-Market,Paid Search,Starter,29,,,29,441.81
3009,2024-04-01,SMB,Partner,Growth,99,,,99,240.95
3010,2023-05-01,Mid-Market,Outbound Sales,Starter,29,,,29,1535.22
3011,2024-01-01,Enterprise,Organic,Scale,299,,,299,69.66
3012,2023-05-01,SMB,Organic,Growth,99,2023-09-01,,0,51.94
3013,2023-09-01,SMB,Paid Search,Scale,299,,Enterprise,799,432.18
3014,2024-05-01,SMB,Referral,Starter,29,,,29,78.42
3015,2023-05-01,SMB,Outbound Sales,Growth,99,,Scale,299,1347.04
3016,2023-04-01,Mid-Market,Organic,Growth,99,,Scale,299,63.32
3017,2023-06-01,Enterprise,Outbound Sales,Starter,29,2024-03-01,,0,1290.89
3018,2024-04-01,SMB,Outbound Sales,Growth,99,2024-06-01,,0,1563.21
3019,2024-01-01,Mid-Market,Paid Search,Scale,299,2024-08-01,,0,485.72
3020,2023-07-01,SMB,Organic,Starter,29,2023-09-01,,0,60.74
3021,2024-06-01,SMB,Paid Search,Starter,29,,,29,433.52
3022,2023-06-01,Mid-Market,Referral,Scale,299,,,299,72.1
3023,2024-05-01,SMB,Outbound Sales,Starter,29,,,29,1262.49
3024,2023-07-01,SMB,Organic,Enterprise,799,,,799,66.26
3025,2023-03-01,Mid-Market,Partner,Starter,29,2023-07-01,,0,359.29
3026,2023-05-01,SMB,Outbound Sales,Growth,99,,,99,1590.45
3027,2024-08-01,SMB,Outbound Sales,Starter,29,,Growth,99,1131.08
3028,2023-11-01,SMB,Referral,Growth,99,,Scale,299,87.02
3029,2023-03-01,SMB,Paid Search,Starter,29,,,29,345.18
3030,2024-05-01,Mid-Market,Organic,Starter,29,,,29,68.1
3031,2024-09-01,SMB,Outbound Sales,Scale,299,,,299,1474.23
3032,2024-06-01,SMB,Paid Search,Growth,99,,,99,490.85
3033,2023-09-01,Enterprise,Partner,Scale,299,,,299,300.2
3034,2023-01-01,SMB,Organic,Scale,299,,Enterprise,799,50.48
3035,2023-03-01,Enterprise,Paid Search,Growth,99,,,99,434.11
3036,2024-10-01,Mid-Market,Paid Search,Starter,29,,,29,481.68
3037,2024-08-01,SMB,Organic,Scale,299,,,299,49.2
3038,2024-11-01,SMB,Referral,Growth,99,,Scale,299,101.33
3039,2023-07-01,SMB,Organic,Starter,29,2024-04-01,,0,62.97
3040,2023-12-01,SMB,Organic,Starter,29,,,29,51.17
3041,2024-04-01,SMB,Outbound Sales,Starter,29,,,29,1435.95
3042,2024-06-01,Mid-Market,Organic,Growth,99,2024-12-01,,0,49.49
3043,2024-10-01,SMB,Organic,Starter,29,,,29,52.19
3044,2024-09-01,SMB,Partner,Growth,99,,,99,247.0
3045,2024-05-01,Enterprise,Paid Search,Growth,99,,,99,434.17
3046,2023-09-01,Mid-Market,Organic,Starter,29,2023-10-01,,0,54.91
3047,2023-11-01,Mid-Market,Outbound Sales,Enterprise,799,,,799,1235.76
3048,2023-05-01,SMB,Referral,Starter,29,2023-08-01,,0,95.27
3049,2024-10-01,SMB,Referral,Scale,299,,,299,75.96
3050,2023-04-01,SMB,Paid Search,Starter,29,2024-04-01,,0,442.38
3051,2024-09-01,Mid-Market,Organic,Growth,99,,,99,64.75
3052,2023-07-01,SMB,Organic,Scale,299,2024-05-01,,0,68.58
3053,2024-04-01,SMB,Partner,Starter,29,,,29,320.57
3054,2024-05-01,Mid-Market,Paid Search,Starter,29,,,29,445.78
3055,2024-04-01,Enterprise,Referral,Growth,99,,,99,95.64
3056,2024-10-01,SMB,Outbound Sales,Scale,299,,,299,1102.22
3057,2024-01-01,Mid-Market,Organic,Starter,29,,,29,58.6
3058,2023-08-01,SMB,Paid Search,Starter,29,2023-12-01,,0,428.6
3059,2024-02-01,SMB,Organic,Enterprise,799,,,799,63.96
3060,2024-02-01,SMB,Partner,Growth,99,,,99,274.95
3061,2024-09-01,Mid-Market,Outbound Sales,Starter,29,,,29,1446.07
3062,2024-03-01,SMB,Paid Search,Starter,29,,,29,402.5
3063,2023-02-01,SMB,Paid Search,Growth,99,,,99,456.17
3064,2023-07-01,SMB,Partner,Starter,29,,,29,262.21
3065,2023-07-01,SMB,Paid Search,Enterprise,799,2023-10-01,,0,387.19
3066,2023-04-01,Mid-Market,Organic,Starter,29,,,29,70.79
3067,2024-10-01,Mid-Market,Outbound Sales,Starter,29,,,29,1489.28
3068,2023-04-01,SMB,Referral,Growth,99,,,99,104.35
3069,2023-05-01,Mid-Market,Outbound Sales,Growth,99,,Scale,299,1188.1
3070,2024-11-01,Mid-Market,Paid Search,Growth,99,,,99,494.4
3071,2023-06-01,SMB,Paid Search,Scale,299,,Enterprise,799,461.02
3072,2024-04-01,SMB,Organic,Starter,29,2024-09-01,,0,62.17
3073,2023-03-01,SMB,Paid Search,Starter,29,2023-08-01,,0,338.14
3074,2023-08-01,Mid-Market,Referral,Scale,299,,,299,73.87
3075,2023-03-01,Mid-Market,Referral,Growth,99,,,99,99.81
3076,2023-10-01,Mid-Market,Partner,Starter,29,2023-11-01,,0,320.28
3077,2023-06-01,Mid-Market,Referral,Starter,29,2024-10-01,,0,79.69
3078,2024-08-01,SMB,Organic,Starter,29,,,29,58.59
3079,2024-10-01,SMB,Outbound Sales,Starter,29,,,29,1434.22
3080,2024-11-01,Enterprise,Paid Search,Growth,99,,,99,338.56
3081,2024-03-01,SMB,Organic,Enterprise,799,,,799,64.25
3082,2023-06-01,Mid-Market,Referral,Starter,29,,,29,86.46
3083,2023-08-01,SMB,Partner,Starter,29,,,29,251.38
3084,2023-09-01,SMB,Paid Search,Growth,99,,,99,363.48
3085,2024-02-01,SMB,Organic,Starter,29,,,29,58.24
3086,2023-10-01,SMB,Organic,Enterprise,799,2024-08-01,,0,63.03
3087,2024-08-01,SMB,Paid Search,Starter,29,,,29,393.85
3088,2024-04-01,SMB,Organic,Starter,29,2024-10-01,,0,50.64
3089,2024-03-01,SMB,Referral,Starter,29,,,29,101.75
3090,2024-07-01,Mid-Market,Organic,Starter,29,,,29,60.01
3091,2023-10-01,Mid-Market,Paid Search,Growth,99,2024-03-01,,0,383.53
3092,2024-07-01,Mid-Market,Paid Search,Scale,299,,,299,450.8
3093,2023-06-01,Mid-Market,Outbound Sales,Starter,29,2024-02-01,,0,1261.59
3094,2023-01-01,SMB,Referral,Starter,29,2023-12-01,,0,85.02
3095,2023-05-01,SMB,Outbound Sales,Starter,29,2024-04-01,,0,1229.91
3096,2023-08-01,SMB,Paid Search,Starter,29,2024-08-01,,0,396.64
3097,2024-01-01,Enterprise,Partner,Growth,99,,,99,271.49
3098,2024-01-01,SMB,Paid Search,Growth,99,,Scale,299,501.04
3099,2023-03-01,SMB,Partner,Starter,29,2023-05-01,,0,270.9
3100,2024-06-01,SMB,Referral,Growth,99,,,99,95.29
3101,2023-11-01,Enterprise,Partner,Growth,99,,,99,263.06
3102,2023-11-01,SMB,Paid Search,Starter,29,2024-06-01,,0,429.54
3103,2024-01-01,Enterprise,Referral,Growth,99,,,99,90.32
3104,2024-08-01,SMB,Organic,Growth,99,,,99,61.29
3105,2023-01-01,SMB,Paid Search,Starter,29,2023-05-01,,0,395.88
3106,2023-11-01,SMB,Paid Search,Scale,299,,,299,482.29
3107,2024-11-01,SMB,Paid Search,Growth,99,,,99,386.04
3108,2023-06-01,Mid-Market,Organic,Growth,99,2024-09-01,,0,68.91
3109,2024-11-01,Enterprise,Organic,Starter,29,,,29,57.75
3110,2024-04-01,Mid-Market,Referral,Scale,299,,,299,95.48
3111,2024-01-01,SMB,Organic,Growth,99,,Scale,299,48.24
3112,2024-09-01,SMB,Referral,Starter,29,,,29,87.88
3113,2024-01-01,Mid-Market,Paid Search,Growth,99,,,99,445.14
3114,2023-01-01,SMB,Referral,Starter,29,,,29,82.71
3115,2023-02-01,SMB,Paid Search,Growth,99,,,99,390.0
3116,2024-10-01,SMB,Organic,Starter,29,,,29,57.53
3117,2023-09-01,SMB,Referral,Scale,299,,,299,81.69
3118,2023-01-01,SMB,Outbound Sales,Scale,299,,Enterprise,799,1405.66
3119,2024-05-01,Mid-Market,Outbound Sales,Starter,29,,,29,1106.55
3120,2023-10-01,Mid-Market,Organic,Growth,99,,,99,67.95
3121,2024-09-01,SMB,Paid Search,Scale,299,,,299,497.28
3122,2024-09-01,SMB,Paid Search,Growth,99,,,99,363.83
3123,2023-02-01,SMB,Outbound Sales,Growth,99,2023-12-01,,0,1201.56
3124,2023-03-01,SMB,Referral,Growth,99,2023-05-01,,0,106.16
3125,2024-01-01,Mid-Market,Paid Search,Starter,29,2024-12-01,,0,363.58
3126,2024-03-01,Enterprise,Paid Search,Enterprise,799,,,799,353.86
3127,2024-09-01,SMB,Paid Search,Growth,99,2024-11-01,,0,469.27
3128,2024-01-01,SMB,Referral,Starter,29,2024-09-01,,0,96.4
3129,2023-03-01,Mid-Market,Referral,Growth,99,2023-06-01,,0,96.48
3130,2023-05-01,Mid-Market,Organic,Growth,99,2024-12-01,,0,53.44
3131,2023-08-01,SMB,Paid Search,Enterprise,799,2023-12-01,,0,399.15
3132,2023-11-01,Mid-Market,Organic,Growth,99,2024-02-01,,0,51.82
3133,2023-11-01,SMB,Organic,Growth,99,,,99,51.88
3134,2023-08-01,Mid-Market,Organic,Starter,29,,,29,59.9
3135,2024-09-01,Enterprise,Paid Search,Scale,299,,,299,449.02
3136,2023-07-01,SMB,Referral,Growth,99,,,99,83.55
3137,2023-05-01,SMB,Outbound Sales,Starter,29,2023-12-01,,0,1336.7
3138,2024-10-01,SMB,Paid Search,Growth,99,,,99,394.52
3139,2023-12-01,Enterprise,Paid Search,Starter,29,2024-07-01,,0,489.68
3140,2024-08-01,Enterprise,Outbound Sales,Growth,99,,,99,1459.84
3141,2023-01-01,SMB,Paid Search,Starter,29,2024-01-01,,0,441.03
3142,2024-11-01,Mid-Market,Referral,Enterprise,799,,,799,98.29
3143,2024-10-01,SMB,Organic,Growth,99,,Scale,299,54.43
3144,2024-01-01,Enterprise,Paid Search,Growth,99,,,99,492.21
3145,2023-01-01,SMB,Organic,Growth,99,2024-07-01,,0,52.79
3146,2023-06-01,SMB,Paid Search,Starter,29,,,29,359.2
3147,2023-09-01,SMB,Paid Search,Starter,29,,,29,488.21
3148,2024-03-01,SMB,Organic,Growth,99,,,99,54.24
3149,2024-07-01,SMB,Organic,Starter,29,,,29,68.36
3150,2023-11-01,SMB,Organic,Growth,99,2024-02-01,,0,55.14
3151,2023-04-01,SMB,Referral,Growth,99,2023-06-01,,0,82.6
3152,2023-05-01,Mid-Market,Organic,Growth,99,,,99,70.99
3153,2023-03-01,SMB,Organic,Growth,99,,,99,71.17
3154,2024-09-01,Mid-Market,Paid Search,Starter,29,,,29,497.58
3155,2024-07-01,Mid-Market,Organic,Growth,99,2024-10-01,,0,51.29
3156,2023-03-01,SMB,Organic,Growth,99,2024-07-01,,0,61.72
3157,2024-01-01,Mid-Market,Referral,Starter,29,,Growth,99,73.31
3158,2023-06-01,SMB,Organic,Starter,29,2023-12-01,,0,64.48
3159,2023-02-01,Enterprise,Partner,Enterprise,799,,,799,320.53
3160,2023-07-01,Mid-Market,Outbound Sales,Starter,29,,,29,1615.86
3161,2023-09-01,SMB,Referral,Growth,99,,,99,103.6
3162,2023-09-01,Mid-Market,Partner,Starter,29,,,29,266.18
3163,2024-04-01,SMB,Organic,Growth,99,,Scale,299,58.65
3164,2023-11-01,SMB,Referral,Starter,29,,,29,81.26
3165,2023-12-01,Mid-Market,Partner,Growth,99,,,99,245.73
3166,2023-09-01,SMB,Outbound Sales,Starter,29,2023-12-01,,0,1286.53
3167,2024-11-01,SMB,Paid Search,Scale,299,,Enterprise,799,354.09
3168,2023-01-01,Mid-Market,Outbound Sales,Enterprise,799,,,799,1493.04
3169,2023-11-01,Mid-Market,Referral,Starter,29,2024-07-01,,0,86.02
3170,2023-07-01,Enterprise,Paid Search,Growth,99,2024-11-01,,0,341.25
3171,2023-03-01,Mid-Market,Referral,Starter,29,,,29,81.75
3172,2023-04-01,SMB,Paid Search,Starter,29,2023-09-01,,0,391.9
3173,2024-11-01,Mid-Market,Paid Search,Growth,99,,,99,412.14
3174,2023-07-01,SMB,Paid Search,Growth,99,,,99,450.44
3175,2024-02-01,Mid-Market,Organic,Starter,29,,Growth,99,66.91
3176,2023-09-01,SMB,Paid Search,Starter,29,2023-12-01,,0,501.62
3177,2024-07-01,SMB,Paid Search,Starter,29,,,29,479.51
3178,2024-06-01,SMB,Paid Search,Starter,29,,,29,412.88
3179,2024-10-01,SMB,Referral,Scale,299,2024-12-01,,0,75.8
3180,2024-11-01,SMB,Organic,Starter,29,,,29,63.94
3181,2024-05-01,Mid-Market,Referral,Starter,29,,,29,87.21
3182,2024-02-01,Mid-Market,Paid Search,Growth,99,,,99,404.14
3183,2024-10-01,SMB,Paid Search,Growth,99,,Scale,299,392.74
3184,2024-07-01,SMB,Partner,Starter,29,,,29,260.26
3185,2023-03-01,SMB,Paid Search,Scale,299,2023-06-01,,0,350.92
3186,2023-11-01,Enterprise,Partner,Starter,29,,,29,338.27
3187,2023-09-01,SMB,Paid Search,Starter,29,,,29,367.07
3188,2023-12-01,SMB,Partner,Scale,299,,,299,323.98
3189,2023-11-01,SMB,Paid Search,Starter,29,2024-11-01,,0,458.1
3190,2024-09-01,SMB,Outbound Sales,Growth,99,,,99,1245.97
3191,2023-10-01,SMB,Paid Search,Scale,299,2024-11-01,,0,429.45
3192,2023-11-01,SMB,Paid Search,Starter,29,,,29,455.51
3193,2023-10-01,Mid-Market,Referral,Starter,29,,,29,76.84
3194,2023-07-01,SMB,Referral,Scale,299,,,299,78.1
3195,2024-06-01,SMB,Organic,Starter,29,,,29,65.22
3196,2023-01-01,SMB,Organic,Growth,99,2023-08-01,,0,54.72
3197,2023-04-01,Enterprise,Referral,Starter,29,,,29,75.86
3198,2023-10-01,Mid-Market,Paid Search,Enterprise,799,,,799,423.4
3199,2024-07-01,SMB,Paid Search,Starter,29,2024-09-01,,0,471.47
3200,2024-10-01,SMB,Referral,Growth,99,,,99,83.02
3201,2023-07-01,Mid-Market,Referral,Scale,299,,,299,81.38
3202,2024-04-01,SMB,Partner,Growth,99,2024-05-01,,0,264.93
3203,2024-05-01,Mid-Market,Organic,Growth,99,,,99,59.44
3204,2024-04-01,Enterprise,Partner,Growth,99,,Scale,299,308.73
3205,2023-12-01,Mid-Market,Outbound Sales,Starter,29,2024-05-01,,0,1152.67
3206,2024-11-01,SMB,Partner,Growth,99,,Scale,299,336.17
3207,2023-07-01,SMB,Paid Search,Starter,29,,,29,425.05
3208,2023-03-01,SMB,Referral,Starter,29,2024-06-01,,0,92.26
3209,2023-07-01,Mid-Market,Outbound Sales,Starter,29,2023-12-01,,0,1143.48
3210,2023-01-01,Enterprise,Organic,Scale,299,,,299,62.96
3211,2023-06-01,Enterprise,Outbound Sales,Growth,99,,,99,1446.29
3212,2024-11-01,Mid-Market,Paid Search,Starter,29,,,29,403.84
3213,2023-01-01,Mid-Market,Paid Search,Growth,99,2024-10-01,,0,436.67
3214,2023-03-01,Mid-Market,Paid Search,Scale,299,,,299,375.21
3215,2024-05-01,SMB,Outbound Sales,Starter,29,,Growth,99,1425.21
3216,2024-04-01,Mid-Market,Referral,Enterprise,799,,,799,91.19
3217,2023-11-01,Mid-Market,Referral,Scale,299,,,299,92.98
3218,2023-08-01,Mid-Market,Paid Search,Scale,299,2024-05-01,,0,378.29
3219,2023-11-01,SMB,Outbound Sales,Growth,99,,,99,1506.12
3220,2023-07-01,Mid-Market,Organic,Starter,29,,,29,67.82
3221,2024-06-01,SMB,Organic,Starter,29,,,29,50.51
3222,2023-07-01,SMB,Outbound Sales,Scale,299,2024-05-01,,0,1548.52
3223,2024-04-01,SMB,Referral,Starter,29,,,29,99.93
3224,2024-07-01,Mid-Market,Partner,Scale,299,,,299,306.39
3225,2024-06-01,Enterprise,Organic,Starter,29,,,29,49.32
3226,2024-05-01,SMB,Partner,Starter,29,,,29,302.79
3227,2024-09-01,SMB,Outbound Sales,Starter,29,2024-12-01,,0,1333.04
3228,2024-08-01,Enterprise,Organic,Starter,29,,,29,53.36
3229,2024-06-01,SMB,Organic,Growth,99,,,99,68.0
3230,2024-09-01,Mid-Market,Paid Search,Starter,29,,,29,389.85
3231,2023-04-01,Enterprise,Organic,Starter,29,,,29,61.93
3232,2024-11-01,SMB,Organic,Growth,99,,,99,58.81
3233,2023-04-01,SMB,Outbound Sales,Growth,99,2023-12-01,,0,1554.37
3234,2024-03-01,SMB,Paid Search,Growth,99,,Scale,299,420.16
3235,2023-05-01,SMB,Paid Search,Scale,299,2023-07-01,,0,382.7
3236,2023-07-01,SMB,Organic,Starter,29,2024-04-01,,0,65.33
3237,2023-01-01,SMB,Referral,Starter,29,2023-06-01,,0,99.63
3238,2024-04-01,SMB,Paid Search,Starter,29,2024-11-01,,0,493.02
3239,2024-07-01,SMB,Organic,Growth,99,,,99,65.91
3240,2024-08-01,Mid-Market,Referral,Scale,299,,,299,73.79
3241,2023-01-01,Enterprise,Organic,Growth,99,,Scale,299,67.9
3242,2024-04-01,Mid-Market,Organic,Starter,29,,,29,59.58
3243,2024-10-01,Enterprise,Outbound Sales,Scale,299,,,299,1158.95
3244,2024-09-01,Mid-Market,Organic,Starter,29,,,29,71.48
3245,2024-05-01,Mid-Market,Organic,Starter,29,,,29,63.6
3246,2024-04-01,Mid-Market,Partner,Growth,99,,,99,347.08
3247,2023-12-01,SMB,Paid Search,Scale,299,,Enterprise,799,365.85
3248,2024-01-01,Mid-Market,Organic,Growth,99,,,99,66.63
3249,2023-11-01,SMB,Organic,Enterprise,799,,,799,62.32
3250,2024-07-01,SMB,Paid Search,Growth,99,,Scale,299,400.9
3251,2024-03-01,Mid-Market,Paid Search,Scale,299,,,299,371.9
3252,2024-05-01,SMB,Organic,Starter,29,,,29,56.18
3253,2023-06-01,SMB,Organic,Starter,29,2024-08-01,,0,60.82
3254,2024-05-01,Mid-Market,Organic,Starter,29,,,29,65.59
3255,2024-01-01,SMB,Outbound Sales,Starter,29,,,29,1315.41
3256,2023-04-01,SMB,Organic,Starter,29,,,29,57.42
3257,2024-03-01,Mid-Market,Referral,Scale,299,,,299,72.31
3258,2024-09-01,SMB,Paid Search,Growth,99,,,99,495.48
3259,2024-03-01,SMB,Organic,Starter,29,2024-10-01,,0,66.5
3260,2023-07-01,SMB,Organic,Scale,299,,,299,71.9
3261,2023-12-01,SMB,Outbound Sales,Starter,29,,Growth,99,1576.98
3262,2023-07-01,Mid-Market,Paid Search,Starter,29,2024-02-01,,0,480.98
3263,2024-11-01,Mid-Market,Partner,Starter,29,,,29,246.97
3264,2023-12-01,Mid-Market,Referral,Scale,299,,,299,94.16
3265,2024-11-01,Mid-Market,Outbound Sales,Growth,99,,,99,1201.69
3266,2024-01-01,Mid-Market,Organic,Scale,299,,,299,69.16
3267,2023-01-01,Mid-Market,Paid Search,Starter,29,,,29,473.72
3268,2023-05-01,SMB,Paid Search,Scale,299,,,299,364.63
3269,2023-06-01,SMB,Referral,Growth,99,2024-02-01,,0,100.31
3270,2023-12-01,SMB,Organic,Enterprise,799,,,799,71.69
3271,2023-07-01,SMB,Referral,Growth,99,2023-09-01,,0,84.87
3272,2024-04-01,SMB,Referral,Growth,99,,,99,85.15
3273,2024-03-01,SMB,Referral,Growth,99,,,99,72.9
3274,2023-01-01,Enterprise,Paid Search,Growth,99,,,99,458.14
3275,2023-11-01,Mid-Market,Paid Search,Starter,29,,,29,474.92
3276,2024-07-01,SMB,Organic,Starter,29,,,29,49.12
3277,2024-10-01,SMB,Paid Search,Starter,29,,,29,494.81
3278,2024-06-01,SMB,Paid Search,Starter,29,,,29,348.34
3279,2023-11-01,Mid-Market,Paid Search,Scale,299,2024-02-01,,0,431.57
3280,2023-06-01,Mid-Market,Organic,Scale,299,2024-08-01,,0,70.26
3281,2023-06-01,SMB,Organic,Scale,299,,,299,70.28
3282,2024-04-01,SMB,Organic,Starter,29,2024-06-01,,0,51.2
3283,2024-09-01,Mid-Market,Referral,Starter,29,2024-11-01,,0,106.97
3284,2023-03-01,SMB,Outbound Sales,Growth,99,,,99,1226.03
3285,2023-09-01,SMB,Referral,Scale,299,,Enterprise,799,84.3
3286,2023-11-01,SMB,Outbound Sales,Starter,29,,Growth,99,1444.56
3287,2024-08-01,Mid-Market,Organic,Starter,29,,Growth,99,50.69
3288,2024-07-01,Enterprise,Organic,Growth,99,,,99,60.82
3289,2024-08-01,Enterprise,Outbound Sales,Starter,29,2024-11-01,,0,1520.63
3290,2024-01-01,SMB,Organic,Starter,29,,,29,59.91
3291,2023-12-01,Mid-Market,Paid Search,Enterprise,799,,,799,346.26
3292,2023-04-01,SMB,Referral,Starter,29,2023-11-01,,0,100.98
3293,2024-07-01,SMB,Referral,Starter,29,,,29,80.65
3294,2023-10-01,SMB,Referral,Starter,29,,,29,101.0
3295,2023-12-01,SMB,Organic,Growth,99,,,99,70.52
3296,2024-10-01,SMB,Organic,Starter,29,,,29,66.12
3297,2023-06-01,SMB,Partner,Starter,29,2023-11-01,,0,243.98
3298,2023-11-01,SMB,Organic,Starter,29,,,29,63.83
3299,2024-03-01,Enterprise,Partner,Growth,99,,,99,272.66
3300,2023-03-01,SMB,Outbound Sales,Scale,299,2023-10-01,,0,1187.44
3301,2024-01-01,SMB,Referral,Scale,299,,,299,99.39
3302,2023-02-01,Enterprise,Partner,Growth,99,,,99,274.75
3303,2024-03-01,Mid-Market,Paid Search,Enterprise,799,,,799,360.12
3304,2023-10-01,SMB,Paid Search,Enterprise,799,2024-11-01,,0,364.71
3305,2024-06-01,Enterprise,Organic,Growth,99,,,99,64.25
3306,2023-02-01,SMB,Paid Search,Growth,99,2024-06-01,,0,412.85
3307,2024-07-01,SMB,Outbound Sales,Starter,29,,,29,1192.66
3308,2023-04-01,SMB,Paid Search,Starter,29,2024-01-01,,0,349.39
3309,2023-03-01,SMB,Paid Search,Starter,29,2023-08-01,,0,493.46
3310,2023-07-01,SMB,Outbound Sales,Starter,29,,,29,1618.67
3311,2024-09-01,SMB,Outbound Sales,Starter,29,,,29,1292.85
3312,2024-06-01,SMB,Paid Search,Growth,99,,,99,377.78
3313,2023-06-01,Enterprise,Organic,Growth,99,,,99,49.0
3314,2024-04-01,Enterprise,Organic,Growth,99,,,99,55.37
3315,2023-04-01,Mid-Market,Organic,Growth,99,,Scale,299,61.99
3316,2023-04-01,Mid-Market,Referral,Scale,299,,,299,90.88
3317,2024-06-01,SMB,Organic,Starter,29,,Growth,99,57.87
3318,2024-04-01,Mid-Market,Paid Search,Scale,299,,Enterprise,799,396.83
3319,2024-01-01,SMB,Paid Search,Starter,29,,,29,500.34
3320,2024-05-01,Mid-Market,Outbound Sales,Growth,99,2024-09-01,,0,1350.15
3321,2023-06-01,Mid-Market,Paid Search,Starter,29,2023-08-01,,0,337.49
3322,2023-04-01,Mid-Market,Organic,Starter,29,,,29,64.78
3323,2023-05-01,Mid-Market,Referral,Growth,99,,,99,93.0
3324,2024-06-01,Enterprise,Paid Search,Starter,29,2024-08-01,,0,362.58
3325,2024-10-01,SMB,Outbound Sales,Growth,99,,,99,1462.5
3326,2024-11-01,Mid-Market,Organic,Starter,29,,,29,48.48
3327,2023-04-01,SMB,Paid Search,Starter,29,,,29,457.87
3328,2024-11-01,SMB,Organic,Growth,99,,,99,51.59
3329,2024-01-01,SMB,Organic,Scale,299,2024-03-01,,0,71.63
3330,2024-04-01,SMB,Outbound Sales,Starter,29,2024-09-01,,0,1356.16
3331,2023-04-01,SMB,Referral,Starter,29,,Growth,99,72.39
3332,2023-05-01,SMB,Outbound Sales,Starter,29,2023-08-01,,0,1532.55
3333,2024-05-01,SMB,Outbound Sales,Growth,99,2024-12-01,,0,1525.4
3334,2024-08-01,SMB,Partner,Growth,99,,,99,331.6
3335,2024-09-01,SMB,Paid Search,Growth,99,,,99,426.37
3336,2023-08-01,SMB,Partner,Starter,29,,Growth,99,266.21
3337,2024-11-01,SMB,Partner,Scale,299,,,299,316.8
3338,2024-02-01,SMB,Outbound Sales,Starter,29,2024-09-01,,0,1537.91
3339,2023-06-01,SMB,Outbound Sales,Starter,29,,Growth,99,1346.23
3340,2024-10-01,Enterprise,Organic,Scale,299,,,299,49.61
3341,2024-05-01,SMB,Paid Search,Growth,99,2024-07-01,,0,499.84
3342,2023-02-01,Enterprise,Referral,Scale,299,,,299,96.36
3343,2024-05-01,SMB,Referral,Enterprise,799,2024-06-01,,0,107.35
3344,2024-06-01,SMB,Outbound Sales,Growth,99,,,99,1180.98
3345,2024-03-01,Enterprise,Organic,Growth,99,2024-09-01,,0,52.88
3346,2023-12-01,SMB,Paid Search,Starter,29,,,29,352.88
3347,2024-03-01,SMB,Outbound Sales,Growth,99,2024-09-01,,0,1193.65
3348,2024-09-01,Mid-Market,Organic,Growth,99,,,99,50.6
3349,2024-09-01,Enterprise,Organic,Scale,299,,,299,54.55
3350,2024-06-01,Mid-Market,Paid Search,Starter,29,2024-08-01,,0,433.51
3351,2023-04-01,Mid-Market,Paid Search,Starter,29,2024-11-01,,0,473.72
3352,2024-05-01,SMB,Outbound Sales,Growth,99,,,99,1132.02
3353,2024-10-01,SMB,Outbound Sales,Starter,29,,,29,1165.07
3354,2023-07-01,SMB,Organic,Starter,29,2024-03-01,,0,54.96
3355,2024-09-01,SMB,Referral,Starter,29,,,29,84.36
3356,2024-07-01,SMB,Organic,Starter,29,,,29,69.34
3357,2024-02-01,SMB,Outbound Sales,Scale,299,2024-08-01,,0,1202.46
3358,2024-08-01,SMB,Outbound Sales,Growth,99,,,99,1149.08
3359,2023-12-01,Enterprise,Paid Search,Starter,29,2024-05-01,,0,482.79
3360,2024-09-01,SMB,Outbound Sales,Scale,299,2024-11-01,,0,1556.66
3361,2023-10-01,Mid-Market,Organic,Starter,29,,,29,66.85
3362,2024-08-01,Mid-Market,Organic,Enterprise,799,,,799,57.15
3363,2024-04-01,Mid-Market,Organic,Growth,99,,,99,69.91
3364,2024-10-01,SMB,Paid Search,Starter,29,,,29,409.81
3365,2023-08-01,SMB,Referral,Starter,29,2023-11-01,,0,100.5
3366,2023-07-01,Mid-Market,Paid Search,Growth,99,,,99,409.06
3367,2024-06-01,SMB,Paid Search,Starter,29,,,29,416.96
3368,2023-11-01,SMB,Referral,Starter,29,2024-01-01,,0,102.97
3369,2023-08-01,SMB,Paid Search,Growth,99,2024-05-01,,0,336.16
3370,2024-03-01,Enterprise,Paid Search,Starter,29,,,29,382.03
3371,2023-05-01,SMB,Referral,Starter,29,,,29,95.18
3372,2024-06-01,Enterprise,Organic,Starter,29,,,29,70.13
3373,2024-07-01,Mid-Market,Organic,Enterprise,799,,,799,48.3
3374,2023-01-01,SMB,Organic,Starter,29,2023-05-01,,0,59.14
3375,2024-05-01,SMB,Organic,Scale,299,,,299,60.4
3376,2024-02-01,SMB,Paid Search,Growth,99,,,99,503.9
3377,2024-08-01,SMB,Referral,Starter,29,,Growth,99,97.1
3378,2024-01-01,Mid-Market,Organic,Growth,99,2024-12-01,,0,51.03
3379,2024-04-01,SMB,Referral,Growth,99,2024-06-01,,0,91.99
3380,2023-05-01,SMB,Outbound Sales,Growth,99,,,99,1163.16
3381,2023-04-01,Mid-Market,Referral,Enterprise,799,,,799,98.14
3382,2023-06-01,SMB,Organic,Growth,99,,,99,56.72
3383,2024-10-01,Mid-Market,Organic,Starter,29,,Growth,99,63.86
